model,metric,mean,std,ci95,time_sec
XGBoost,accuracy,0.949291338582677,0.011518691998683297,0.004515327263483852,0.30619287490844727
XGBoost,balanced_accuracy,0.9515061233696369,0.010068756296491094,0.003946952468224509,0.30619287490844727
XGBoost,precision_macro,0.9384844163937367,0.012561542200494262,0.0049241245425937505,0.30619287490844727
XGBoost,recall_macro,0.9515061233696369,0.010068756296491094,0.003946952468224509,0.30619287490844727
XGBoost,f1_macro,0.9442872908484964,0.011578541482778707,0.004538788261249253,0.30619287490844727
XGBoost,precision_weighted,0.9515317368290868,0.010673615194661314,0.004184057156307235,0.30619287490844727
XGBoost,recall_weighted,0.949291338582677,0.011518691998683297,0.004515327263483852,0.30619287490844727
XGBoost,f1_weighted,0.9497628184969655,0.011360099407587039,0.004453158967774119,0.30619287490844727
XGBoost,roc_auc,0.9925258465672095,0.002837843306024888,0.0011124345759617562,0.30619287490844727
LightGBM,accuracy,0.9483464566929133,0.012001956288896257,0.004704766865247333,0.32419112205505374
LightGBM,balanced_accuracy,0.9520823301664487,0.010450435665118824,0.004096570780726579,0.32419112205505374
LightGBM,precision_macro,0.9371045846845679,0.01251692712606914,0.004906635433419103,0.32419112205505374
LightGBM,recall_macro,0.9520823301664487,0.010450435665118824,0.004096570780726579,0.32419112205505374
LightGBM,f1_macro,0.9438269214042243,0.011662843748263561,0.004571834749319316,0.32419112205505374
LightGBM,precision_weighted,0.9506821090366031,0.011239059642584301,0.004405711379893046,0.32419112205505374
LightGBM,recall_weighted,0.9483464566929133,0.012001956288896257,0.004704766865247333,0.32419112205505374
LightGBM,f1_weighted,0.9487892734460844,0.011878761220162353,0.0046564743983036425,0.32419112205505374
LightGBM,roc_auc,0.9907686228392693,0.003154327084338397,0.0012364962170606517,0.32419112205505374
CatBoost,accuracy,0.9546456692913385,0.009057970565216459,0.003550724461564852,0.728948974609375
CatBoost,balanced_accuracy,0.9547090097590725,0.009843176140670123,0.003858525047142688,0.728948974609375
CatBoost,precision_macro,0.9450073663392576,0.010188935063603627,0.003994062544932622,0.728948974609375
CatBoost,recall_macro,0.9547090097590725,0.009843176140670123,0.003858525047142688,0.728948974609375
CatBoost,f1_macro,0.9494165979759502,0.009988698068239037,0.003915569642749702,0.728948974609375
CatBoost,precision_weighted,0.9561472808473668,0.008514284783181005,0.003337599635006954,0.728948974609375
CatBoost,recall_weighted,0.9546456692913385,0.009057970565216459,0.003550724461564852,0.728948974609375
CatBoost,f1_weighted,0.9549926682155214,0.008920878136939184,0.00349698422968016,0.728948974609375
CatBoost,roc_auc,0.9934610497387163,0.0023903416657817477,0.000937013932986445,0.728948974609375
TabNet,accuracy,0.9045669291338583,0.026752347523962525,0.010486920229393308,152.3867654132843
TabNet,balanced_accuracy,0.9190178753415695,0.017174016266060924,0.006732214376295882,152.3867654132843
TabNet,precision_macro,0.894809902449967,0.01897817183530878,0.007439443359441042,152.3867654132843
TabNet,recall_macro,0.9190178753415695,0.017174016266060924,0.006732214376295882,152.3867654132843
