model,metric,mean,std,ci95,time_sec
Naive Reshape,precision_macro,0.26895995503380826,0.03696919394943812,0.014491924028179745,3.5808244132995606
Naive Reshape,recall_macro,0.3231944444444445,0.03630331158728839,0.014230898142217048,3.5808244132995606
Naive Reshape,f1_macro,0.286557126034142,0.035444649684163616,0.013894302676192138,3.5808244132995606
Naive Reshape,precision_weighted,0.40665686548474894,0.06386805605966876,0.025036277975390153,3.5808244132995606
Naive Reshape,recall_weighted,0.49501661129568114,0.06730479391552167,0.026383479214884497,3.5808244132995606
Naive Reshape,f1_weighted,0.43288466244637164,0.06450958978041366,0.025287759193922153,3.5808244132995606
Naive Reshape,roc_auc,0.786358432711961,0.05005265295769152,0.019620639959415077,3.5808244132995606
AG-T2I-step_row,accuracy,0.5028349944629015,0.12606411329999323,0.049417132413597346,73.02144632339477
AG-T2I-step_row,balanced_accuracy,0.30405952380952384,0.09752412161533267,0.0382294556732104,73.02144632339477
AG-T2I-step_row,precision_macro,0.27714846057001963,0.11175865941586899,0.04380939449102064,73.02144632339477
AG-T2I-step_row,recall_macro,0.30405952380952384,0.09752412161533267,0.0382294556732104,73.02144632339477
AG-T2I-step_row,f1_macro,0.2793077089557589,0.10252915351109308,0.040191428176348486,73.02144632339477
AG-T2I-step_row,roc_auc,0.7533434475112021,0.08760518421770885,0.03434123221334187,73.02144632339477
AG-T2I-packed,accuracy,0.4093466223698782,0.09031024726473105,0.035401616927774576,73.77196920394897
AG-T2I-packed,balanced_accuracy,0.2388690476190476,0.060818751552776856,0.023840950608688526,73.77196920394897
AG-T2I-packed,precision_macro,0.20272281771966405,0.06673008997880713,0.026158195271692393,73.77196920394897
AG-T2I-packed,recall_macro,0.2388690476190476,0.060818751552776856,0.023840950608688526,73.77196920394897
AG-T2I-packed,f1_macro,0.2099715653780197,0.058853267406173394,0.023070480823219972,73.77196920394897
AG-T2I-packed,roc_auc,0.686487748198079,0.06768507215599032,0.026532548285148203,73.77196920394897
AG-T2I-packed_T,accuracy,0.4103211517165006,0.08431546721057082,0.03305166314654376,73.75468567848206
AG-T2I-packed_T,balanced_accuracy,0.23482936507936508,0.059786655935272465,0.023436369126626805,73.75468567848206
AG-T2I-packed_T,precision_macro,0.20459039770048185,0.06636343994776848,0.026014468459525247,73.75468567848206
AG-T2I-packed_T,recall_macro,0.23482936507936508,0.059786655935272465,0.023436369126626805,73.75468567848206
AG-T2I-packed_T,f1_macro,0.20634063868114294,0.05670025843791705,0.022226501307663484,73.75468567848206
AG-T2I-packed_T,roc_auc,0.6735075809611467,0.062446845733912286,0.024479163527693616,73.75468567848206
AG-T2I-step_sparse,accuracy,0.6159246954595791,0.06656847641837044,0.026094842756001213,71.65488771438599
AG-T2I-step_sparse,balanced_accuracy,0.3862539682539682,0.038232208792144666,0.014987025846520709,71.65488771438599
AG-T2I-step_sparse,precision_macro,0.35326020115075835,0.05686345963177941,0.022290476175657527,71.65488771438599
AG-T2I-step_sparse,recall_macro,0.3862539682539682,0.038232208792144666,0.014987025846520709,71.65488771438599
AG-T2I-step_sparse,f1_macro,0.3604053291183338,0.03986447640858457,0.015626874752165152,71.65488771438599
AG-T2I-step_sparse,roc_auc,0.8255226558116574,0.06326497100737144,0.024799868634889602,71.65488771438599
AG-T2I-attention_map,accuracy,0.6073975636766334,0.07158979518452196,0.02806319971233261,72.47504130363464
AG-T2I-attention_map,balanced_accuracy,0.39243253968253966,0.042575578412049814,0.016689626737523524,72.47504130363464
AG-T2I-attention_map,precision_macro,0.3548895337818365,0.06677389433255168,0.02617536657836026,72.47504130363464
AG-T2I-attention_map,recall_macro,0.39243253968253966,0.042575578412049814,0.016689626737523524,72.47504130363464
AG-T2I-attention_map,f1_macro,0.3602065728152341,0.05034515725457576,0.019735301643793696,72.47504130363464
AG-T2I-attention_map,roc_auc,0.8596810030281268,0.03296623637712518,0.01292276465983307,72.47504130363464
