model,metric,mean,std,ci95,time_sec
XGBoost,accuracy,0.9945833333333334,0.001041666666666663,0.00040833333333333184,0.1855151844024658
XGBoost,balanced_accuracy,0.9800030697532123,0.012523584577953292,0.004909245154557691,0.1855151844024658
XGBoost,precision_macro,0.9632671561594524,0.00545196932105103,0.0021371719738520036,0.1855151844024658
XGBoost,recall_macro,0.9800030697532123,0.012523584577953292,0.004909245154557691,0.1855151844024658
XGBoost,f1_macro,0.971158736700533,0.005152075050438851,0.0020196134197720296,0.1855151844024658
XGBoost,precision_weighted,0.9947197793385026,0.0011301041545266103,0.00044300082857443127,0.1855151844024658
XGBoost,recall_weighted,0.9945833333333334,0.001041666666666663,0.00040833333333333184,0.1855151844024658
XGBoost,f1_weighted,0.99461668229696,0.0010643165945393405,0.0004172121050594215,0.1855151844024658
XGBoost,roc_auc,0.9996462439489514,0.00016727232710607426,6.557075222558111e-05,0.1855151844024658
LightGBM,accuracy,0.9966666666666666,0.0011340230290662822,0.0004445370273939826,0.2606119441986084
LightGBM,balanced_accuracy,0.9920383179572413,0.007680537075362941,0.0030107705335422727,0.2606119441986084
LightGBM,precision_macro,0.9709036370481756,0.009144226831569593,0.0035845369179752806,0.2606119441986084
LightGBM,recall_macro,0.9920383179572413,0.007680537075362941,0.0030107705335422727,0.2606119441986084
LightGBM,f1_macro,0.9811538969512328,0.005929264244316849,0.0023242715837722048,0.2606119441986084
LightGBM,precision_weighted,0.9967801969875889,0.0010846273062393593,0.0004251739040458288,0.2606119441986084
LightGBM,recall_weighted,0.9966666666666666,0.0011340230290662822,0.0004445370273939826,0.2606119441986084
LightGBM,f1_weighted,0.996695991333799,0.0011215740881454059,0.0004396570425529991,0.2606119441986084
LightGBM,roc_auc,0.9998128483984392,0.00017025791652665778,6.674110327844986e-05,0.2606119441986084
CatBoost,accuracy,0.9954166666666666,0.0015267252266519527,0.0005984762888475655,0.4275352001190186
CatBoost,balanced_accuracy,0.9873561578220159,0.006152292057399678,0.002411698486500674,0.4275352001190186
CatBoost,precision_macro,0.9687352775209362,0.016501063280801552,0.0064684168060742085,0.4275352001190186
CatBoost,recall_macro,0.9873561578220159,0.006152292057399678,0.002411698486500674,0.4275352001190186
CatBoost,f1_macro,0.9775600727892144,0.007518738419564624,0.0029473454604693325,0.4275352001190186
CatBoost,precision_weighted,0.9955921031727211,0.0013841800943418497,0.0005425985969820051,0.4275352001190186
CatBoost,recall_weighted,0.9954166666666666,0.0015267252266519527,0.0005984762888475655,0.4275352001190186
CatBoost,f1_weighted,0.9954576845520089,0.0014861584483803981,0.000582574111765116,0.4275352001190186
CatBoost,roc_auc,0.9997541161841405,0.0001851365161654584,7.25735143368597e-05,0.4275352001190186
TabNet,accuracy,0.93625,0.005292529335728535,0.002074671499605586,167.87750553131104
TabNet,balanced_accuracy,0.4941653877765566,0.08038729197676842,0.03151181845489322,167.87750553131104
TabNet,precision_macro,0.7741180756962355,0.15860791546626402,0.0621743028627755,167.87750553131104
TabNet,recall_macro,0.4941653877765566,0.08038729197676842,0.03151181845489322,167.87750553131104
TabNet,f1_macro,0.5217634474982727,0.08447427775445558,0.03311391687974659,167.87750553131104
TabNet,precision_weighted,0.9121713331535368,0.022967373872892518,0.009003210558173868,167.87750553131104
TabNet,recall_weighted,0.93625,0.005292529335728535,0.002074671499605586,167.87750553131104
TabNet,f1_weighted,0.9095754242826689,0.008031237460887929,0.0031482450846680677,167.87750553131104
TabNet,roc_auc,0.9609410762039975,0.02434554919890738,0.009543455285971694,167.87750553131104
FT-Transformer (lite),accuracy,0.9905555555555555,0.001314562117083392,0.0005153083498966897,148.56909291267394
FT-Transformer (lite),balanced_accuracy,0.9437774418571617,0.027664635942393306,0.010844537289418177,148.56909291267394
FT-Transformer (lite),precision_macro,0.9396156635073004,0.019770911740477782,0.00775019740226729,148.56909291267394
FT-Transformer (lite),recall_macro,0.9437774418571617,0.027664635942393306,0.010844537289418177,148.56909291267394
FT-Transformer (lite),f1_macro,0.939267296784786,0.010933206637890023,0.004285817002052889,148.56909291267394
FT-Transformer (lite),precision_weighted,0.9910906826388028,0.0011024516609613004,0.00043216105109682975,148.56909291267394
FT-Transformer (lite),recall_weighted,0.9905555555555555,0.001314562117083392,0.0005153083498966897,148.56909291267394
FT-Transformer (lite),f1_weighted,0.9905927245328493,0.0013098433018091825,0.0005134585743091995,148.56909291267394
FT-Transformer (lite),roc_auc,0.9988755077617425,0.0002988030768280177,0.00011713080611658293,148.56909291267394
IGTD-inspired,accuracy,0.9831944444444445,0.0031185633299323245,0.0012224768253334712,49.68146144866943
IGTD-inspired,balanced_accuracy,0.8885388090496807,0.029704231635277745,0.011644058801028876,49.68146144866943
IGTD-inspired,precision_macro,0.9247029888934603,0.02780712248579339,0.01090039201443101,49.68146144866943
IGTD-inspired,recall_macro,0.8885388090496807,0.029704231635277745,0.011644058801028876,49.68146144866943
IGTD-inspired,f1_macro,0.9046015901863714,0.01485204625831757,0.0058220021332604874,49.68146144866943
IGTD-inspired,precision_weighted,0.9830527713586573,0.0027858106543209534,0.0010920377764938138,49.68146144866943
IGTD-inspired,recall_weighted,0.9831944444444445,0.0031185633299323245,0.0012224768253334712,49.68146144866943
IGTD-inspired,f1_weighted,0.982898734739776,0.0029595415552824706,0.0011601402896707284,49.68146144866943
IGTD-inspired,roc_auc,0.9967210757559026,0.0009391465041174371,0.0003681454296140353,49.68146144866943
Naive Reshape,accuracy,0.9804166666666666,0.0028137143011905496,0.0011029760060666954,49.841771926879886
Naive Reshape,balanced_accuracy,0.8721028334539948,0.02591347186656506,0.010158080971693503,49.841771926879886
Naive Reshape,precision_macro,0.9300334598090193,0.02645676941699154,0.010371053611460684,49.841771926879886
Naive Reshape,recall_macro,0.8721028334539948,0.02591347186656506,0.010158080971693503,49.841771926879886
Naive Reshape,f1_macro,0.8973671004466734,0.01311861630755091,0.005142497592559957,49.841771926879886
Naive Reshape,precision_weighted,0.9800697805279464,0.002885506399198052,0.0011311185084856366,49.841771926879886
Naive Reshape,recall_weighted,0.9804166666666666,0.0028137143011905496,0.0011029760060666954,49.841771926879886
Naive Reshape,f1_weighted,0.9797772888392856,0.0028837008209598217,0.00113041072181625,49.841771926879886
Naive Reshape,roc_auc,0.9943624896750717,0.004297401374366555,0.0016845813387516898,49.841771926879886
AG-T2I-step_row,accuracy,0.9681388888888889,0.015398721621355992,0.006036298875571548,187.5332008457184
AG-T2I-step_row,balanced_accuracy,0.7898070711672135,0.12794750688341627,0.05015542269829918,187.5332008457184
AG-T2I-step_row,precision_macro,0.879907603313499,0.06749963466116013,0.02645985678717477,187.5332008457184
AG-T2I-step_row,recall_macro,0.7898070711672135,0.12794750688341627,0.05015542269829918,187.5332008457184
AG-T2I-step_row,f1_macro,0.8177371547309472,0.11616454904234652,0.04553650322459984,187.5332008457184
AG-T2I-step_row,roc_auc,0.9855796314686119,0.03086438684910343,0.012098839644848544,187.5332008457184
AG-T2I-packed,accuracy,0.948861111111111,0.012920337491132874,0.005064772296524087,179.60125849723815
AG-T2I-packed,balanced_accuracy,0.6281477846931928,0.1322536492085014,0.05184343048973255,179.60125849723815
AG-T2I-packed,precision_macro,0.765883152973198,0.13153666479435447,0.05156237259938695,179.60125849723815
AG-T2I-packed,recall_macro,0.6281477846931928,0.1322536492085014,0.05184343048973255,179.60125849723815
AG-T2I-packed,f1_macro,0.6626575946722592,0.14054364544648018,0.05509310901502023,179.60125849723815
AG-T2I-packed,roc_auc,0.9629641520460317,0.038365770230888926,0.01503938193050846,179.60125849723815
AG-T2I-packed_T,accuracy,0.9487500000000001,0.012965546204247844,0.005082494112065155,182.5563911628723
AG-T2I-packed_T,balanced_accuracy,0.6359536146673247,0.12370148916713568,0.04849098375351718,182.5563911628723
AG-T2I-packed_T,precision_macro,0.7835105243210717,0.14570872168687304,0.05711781890125423,182.5563911628723
AG-T2I-packed_T,recall_macro,0.6359536146673247,0.12370148916713568,0.04849098375351718,182.5563911628723
AG-T2I-packed_T,f1_macro,0.6630863866876743,0.12926964789751713,0.05067370197582671,182.5563911628723
AG-T2I-packed_T,roc_auc,0.9659321436986208,0.03812219558106848,0.014943900667778846,182.5563911628723
AG-T2I-step_sparse,accuracy,0.9720833333333333,0.011147221414661568,0.004369710794547335,186.40164120674135
AG-T2I-step_sparse,balanced_accuracy,0.8312520979597932,0.08366543305638124,0.032796849758101446,186.40164120674135
AG-T2I-step_sparse,precision_macro,0.8855726304329362,0.07656042411118176,0.03001168625158325,186.40164120674135
AG-T2I-step_sparse,recall_macro,0.8312520979597932,0.08366543305638124,0.032796849758101446,186.40164120674135
AG-T2I-step_sparse,f1_macro,0.8518367923271236,0.07533625727553521,0.029531812852009804,186.40164120674135
AG-T2I-step_sparse,roc_auc,0.987422715864146,0.022513876227066885,0.008825439481010219,186.40164120674135
AG-T2I-attention_map,accuracy,0.934888888888889,0.06217743407067526,0.0243735541557047,194.36843212127687
