model,metric,mean,std,ci95,time_sec
TabNet,recall_macro,0.974481832866926,0.006969434231971445,0.002732018218932806,41.567629451751706
TabNet,f1_macro,0.9716665236565954,0.006408412358687179,0.0025120976446053743,41.567629451751706
TabNet,precision_weighted,0.9749971151096477,0.005777599866285674,0.0022648191475839845,41.567629451751706
TabNet,recall_weighted,0.9742446043165468,0.0058536611987248105,0.0022946351899001253,41.567629451751706
TabNet,f1_weighted,0.9743204107185597,0.005803105729639678,0.0022748174460187538,41.567629451751706
TabNet,roc_auc,0.9910181858218682,0.006214792936503866,0.0024361988311095155,41.567629451751706
FT-Transformer (lite),accuracy,0.9556423432682426,0.008553182725573209,0.0033528476284246976,18.34238296508789
FT-Transformer (lite),balanced_accuracy,0.9525198791891338,0.015388489426213493,0.006032287855075689,18.34238296508789
FT-Transformer (lite),precision_macro,0.9508872407712107,0.007813286534576643,0.003062808321554044,18.34238296508789
FT-Transformer (lite),recall_macro,0.9525198791891338,0.015388489426213493,0.006032287855075689,18.34238296508789
FT-Transformer (lite),f1_macro,0.9509629238930942,0.009774908715299149,0.0038317642163972656,18.34238296508789
FT-Transformer (lite),precision_weighted,0.9568833142252554,0.009067111830391215,0.0035543078375133564,18.34238296508789
FT-Transformer (lite),recall_weighted,0.9556423432682426,0.008553182725573209,0.0033528476284246976,18.34238296508789
FT-Transformer (lite),f1_weighted,0.9556435177381489,0.00872575216109925,0.003420494847150906,18.34238296508789
FT-Transformer (lite),roc_auc,0.983669624980905,0.00798856479224036,0.003131517398558221,18.34238296508789
IGTD-inspired,accuracy,0.9656526207605345,0.00856714161667779,0.0033583195137376937,9.654076538085938
IGTD-inspired,balanced_accuracy,0.9659553955361408,0.01101530465835552,0.004317999426075363,9.654076538085938
IGTD-inspired,precision_macro,0.9591360108145821,0.008919406051131737,0.0034964071720436406,9.654076538085938
IGTD-inspired,recall_macro,0.9659553955361408,0.01101530465835552,0.004317999426075363,9.654076538085938
IGTD-inspired,f1_macro,0.962266858447598,0.009479426880978328,0.0037159353373435043,9.654076538085938
IGTD-inspired,precision_weighted,0.9663538392699162,0.00879843350628548,0.0034489859344639085,9.654076538085938
IGTD-inspired,recall_weighted,0.9656526207605345,0.00856714161667779,0.0033583195137376937,9.654076538085938
