model,metric,mean,std,ci95,time_sec
AG-T2I-packed,accuracy,0.7704347826086956,0.051254351099357984,0.02009170563094833,92.79266300201417
AG-T2I-packed,balanced_accuracy,0.7636244533512832,0.05374259082381401,0.02106709560293509,92.79266300201417
AG-T2I-packed,precision_macro,0.7729097419732358,0.051992618893549634,0.020381106606271456,92.79266300201417
AG-T2I-packed,recall_macro,0.7636244533512832,0.05374259082381401,0.02106709560293509,92.79266300201417
AG-T2I-packed,f1_macro,0.7642783391877173,0.054753574710908845,0.021463401286676266,92.79266300201417
AG-T2I-packed,roc_auc,0.8426038885716024,0.04878797548096945,0.019124886388540024,92.79266300201417
AG-T2I-packed_T,accuracy,0.7784782608695652,0.03979161614983747,0.015598313530736289,98.30819104194642
AG-T2I-packed_T,balanced_accuracy,0.7708079165248292,0.042230570548577394,0.01655438365504234,98.30819104194642
AG-T2I-packed_T,precision_macro,0.7823681433545165,0.04053285312238601,0.01588887842397532,98.30819104194642
AG-T2I-packed_T,recall_macro,0.7708079165248292,0.042230570548577394,0.01655438365504234,98.30819104194642
AG-T2I-packed_T,f1_macro,0.7720791804944355,0.042868930908901065,0.016804620916289217,98.30819104194642
AG-T2I-packed_T,roc_auc,0.8447640293406533,0.04396030349247097,0.01723243896904862,98.30819104194642
AG-T2I-step_sparse,accuracy,0.7934782608695652,0.02717391304347826,0.010652173913043479,95.28843350410462
AG-T2I-step_sparse,balanced_accuracy,0.7891848879102358,0.028829371013692595,0.011301113437367498,95.28843350410462
AG-T2I-step_sparse,precision_macro,0.7953457717333748,0.02865266031533294,0.011231842843610514,95.28843350410462
AG-T2I-step_sparse,recall_macro,0.7891848879102358,0.028829371013692595,0.011301113437367498,95.28843350410462
AG-T2I-step_sparse,f1_macro,0.7895528537224383,0.027943898594572063,0.010954008249072248,95.28843350410462
AG-T2I-step_sparse,roc_auc,0.8696940387371609,0.022938263674373082,0.008991799360354248,95.28843350410462
AG-T2I-attention_map,accuracy,0.6786956521739129,0.11740807716997625,0.04602396625063069,96.4975747013092
AG-T2I-attention_map,balanced_accuracy,0.6675656547521962,0.1268394572545872,0.04972106724379818,96.4975747013092
AG-T2I-attention_map,precision_macro,0.6318402477448264,0.23701524128178642,0.09290997458246028,96.4975747013092
AG-T2I-attention_map,recall_macro,0.6675656547521962,0.1268394572545872,0.04972106724379818,96.4975747013092
AG-T2I-attention_map,f1_macro,0.6102746619333383,0.19487899015265667,0.07639256413984141,96.4975747013092
AG-T2I-attention_map,roc_auc,0.863591765816052,0.02307790993195089,0.009046540693324747,96.4975747013092
