model,metric,mean,std,ci95,time_sec
XGBoost,accuracy,0.8684856787758152,0.0018088614487352913,0.0007090736879042342,42.30932686805725
XGBoost,balanced_accuracy,0.8307424812190831,0.00511195868850861,0.0020038878058953754,42.30932686805725
XGBoost,precision_macro,0.875419649942488,0.0030256800602257833,0.0011860665836085072,42.30932686805725
XGBoost,recall_macro,0.8307424812190831,0.00511195868850861,0.0020038878058953754,42.30932686805725
XGBoost,f1_macro,0.8502163372746905,0.0036039014368420504,0.0014127293632420837,42.30932686805725
XGBoost,precision_weighted,0.8684433282303394,0.0018036100718182822,0.0007070151481527666,42.30932686805725
XGBoost,recall_weighted,0.8684856787758152,0.0018088614487352913,0.0007090736879042342,42.30932686805725
XGBoost,f1_weighted,0.8679546573293503,0.001806304935250227,0.000708071534618089,42.30932686805725
XGBoost,roc_auc,0.9856763462641152,0.0006041777187814335,0.00023683766576232192,42.30932686805725
LightGBM,accuracy,0.8537434662448898,0.004621928266184501,0.0018117958803443243,12.589054880142212
LightGBM,balanced_accuracy,0.8130307571164938,0.006294811617163672,0.0024675661539281593,12.589054880142212
LightGBM,precision_macro,0.8471276651365512,0.01724543249053235,0.006760209536288681,12.589054880142212
LightGBM,recall_macro,0.8130307571164938,0.006294811617163672,0.0024675661539281593,12.589054880142212
LightGBM,f1_macro,0.8268387612728858,0.013600207010188525,0.005331281147993902,12.589054880142212
LightGBM,precision_weighted,0.853845775422862,0.0044387121847813404,0.0017399751764342855,12.589054880142212
LightGBM,recall_weighted,0.8537434662448898,0.004621928266184501,0.0018117958803443243,12.589054880142212
LightGBM,f1_weighted,0.8532086760188868,0.004536077857585154,0.0017781425201733804,12.589054880142212
LightGBM,roc_auc,0.974909354388288,0.005279038057255387,0.002069382918444112,12.589054880142212
CatBoost,accuracy,0.8410642111208755,0.0015947494374804869,0.0006251417794923508,13.299948682785034
CatBoost,balanced_accuracy,0.7486120163626846,0.004443255112957419,0.0017417560042793081,13.299948682785034
CatBoost,precision_macro,0.825370067967709,0.004510308831834764,0.0017680410620792273,13.299948682785034
CatBoost,recall_macro,0.7486120163626846,0.004443255112957419,0.0017417560042793081,13.299948682785034
CatBoost,f1_macro,0.7787886343744505,0.003654704574575112,0.0014326441932334438,13.299948682785034
CatBoost,precision_weighted,0.8403274855552617,0.001593113435519371,0.0006245004667235934,13.299948682785034
CatBoost,recall_weighted,0.8410642111208755,0.0015947494374804869,0.0006251417794923508,13.299948682785034
CatBoost,f1_weighted,0.8394588358767386,0.0016173318914597858,0.0006339941014522361,13.299948682785034
CatBoost,roc_auc,0.979234411255891,0.00038388135474990776,0.00015048149106196385,13.299948682785034
TabNet,accuracy,0.7206581373187565,0.05270625832559056,0.0206608532636315,32078.67120100975
TabNet,balanced_accuracy,0.4081442705673102,0.07181456533643998,0.028151309611884473,32078.67120100975
TabNet,precision_macro,0.45424001897881816,0.1063308913360559,0.04168170940373391,32078.67120100975
TabNet,recall_macro,0.4081442705673102,0.07181456533643998,0.028151309611884473,32078.67120100975
TabNet,f1_macro,0.40108427254521756,0.07810810230518797,0.030618376103633684,32078.67120100975
TabNet,precision_weighted,0.6904437344431561,0.09858276883629183,0.038644445383826394,32078.67120100975
TabNet,recall_weighted,0.7206581373187565,0.05270625832559056,0.0206608532636315,32078.67120100975
TabNet,f1_weighted,0.6954959059065865,0.0818760008210093,0.03209539232183564,32078.67120100975
TabNet,roc_auc,0.9071913117356867,0.08601065849419041,0.03371617812972264,32078.67120100975
FT-Transformer (lite),accuracy,0.882483669180778,0.005252507793539749,0.0020589830550675815,48655.60843958855
FT-Transformer (lite),balanced_accuracy,0.815061343833966,0.013717365569052824,0.0053772073030687075,48655.60843958855
FT-Transformer (lite),precision_macro,0.8269953893157446,0.019981096552080017,0.007832589848415367,48655.60843958855
FT-Transformer (lite),recall_macro,0.815061343833966,0.013717365569052824,0.0053772073030687075,48655.60843958855
FT-Transformer (lite),f1_macro,0.8182159533960973,0.008210605391055106,0.0032185573132936015,48655.60843958855
FT-Transformer (lite),precision_weighted,0.8834859655683108,0.004501238319157088,0.0017644854211095785,48655.60843958855
