model,metric,mean,std,ci95,time_sec
TabNet,precision_weighted,0.9100388334649022,0.020872005661868635,0.008181826219452504,521.0161804676056
TabNet,recall_weighted,0.9380277777777778,0.0041048657517032214,0.0016091073746676626,521.0161804676056
TabNet,f1_weighted,0.9133999157850704,0.006817031062044725,0.002672276176321532,521.0161804676056
TabNet,roc_auc,0.9643107990955605,0.030399199746480525,0.011916486300620366,521.0161804676056
FT-Transformer (lite),accuracy,0.9911111111111112,0.0028421363791223684,0.0011141174606159683,224.01717407226562
FT-Transformer (lite),balanced_accuracy,0.9452516098072299,0.022946187400982043,0.00899490546118496,224.01717407226562
FT-Transformer (lite),precision_macro,0.9477517242887827,0.021667907398081204,0.00849381970004783,224.01717407226562
FT-Transformer (lite),recall_macro,0.9452516098072299,0.022946187400982043,0.00899490546118496,224.01717407226562
FT-Transformer (lite),f1_macro,0.945167711358794,0.017531736999804644,0.00687244090392342,224.01717407226562
FT-Transformer (lite),precision_weighted,0.9913517792620199,0.002698857184321816,0.0010579520162541517,224.01717407226562
FT-Transformer (lite),recall_weighted,0.9911111111111112,0.0028421363791223684,0.0011141174606159683,224.01717407226562
FT-Transformer (lite),f1_weighted,0.9911061109379896,0.002804168170580902,0.0010992339228677135,224.01717407226562
FT-Transformer (lite),roc_auc,0.9979085581132745,0.002776452340774992,0.001088369317583797,224.01717407226562
IGTD-inspired,accuracy,0.9815,0.0027841362411084765,0.0010913814065145228,89.43103561401367
IGTD-inspired,balanced_accuracy,0.8749784498592896,0.032649995109787,0.012798798083036505,89.43103561401367
IGTD-inspired,precision_macro,0.9327208505511428,0.0247022328886347,0.009683275292344803,89.43103561401367
IGTD-inspired,recall_macro,0.8749784498592896,0.032649995109787,0.012798798083036505,89.43103561401367
IGTD-inspired,f1_macro,0.899877532243424,0.016387370537296116,0.006423849250620077,89.43103561401367
IGTD-inspired,precision_weighted,0.9813404931748297,0.002968603703178808,0.0011636926516460926,89.43103561401367
IGTD-inspired,recall_weighted,0.9815,0.0027841362411084765,0.0010913814065145228,89.43103561401367
IGTD-inspired,f1_weighted,0.9809301199006777,0.0031821203504904865,0.0012473911773922706,89.43103561401367
IGTD-inspired,roc_auc,0.9952856137822585,0.004420710547097567,0.0017329185344622463,89.43103561401367
Naive Reshape,accuracy,0.9804999999999998,0.00479418210947034,0.0018793193869123732,87.33607637405396
Naive Reshape,balanced_accuracy,0.8819450386261092,0.03359040830776881,0.013167440056645373,87.33607637405396
Naive Reshape,precision_macro,0.923577069126292,0.0309791108615729,0.012143811457736577,87.33607637405396
Naive Reshape,recall_macro,0.8819450386261092,0.03359040830776881,0.013167440056645373,87.33607637405396
Naive Reshape,f1_macro,0.8992682754802374,0.019108005816758623,0.00749033828016938,87.33607637405396
Naive Reshape,precision_weighted,0.9806298582746493,0.003715308414765225,0.0014564008985879682,87.33607637405396
Naive Reshape,recall_weighted,0.9804999999999998,0.00479418210947034,0.0018793193869123732,87.33607637405396
Naive Reshape,f1_weighted,0.9800972093287694,0.004419255620021989,0.0017323482030486197,87.33607637405396
Naive Reshape,roc_auc,0.9953329350734408,0.0031088100877623083,0.0012186535544028247,87.33607637405396
AG-T2I-step_row,accuracy,0.9684444444444443,0.015915610219609917,0.006238919206087087,154.14601021766663
AG-T2I-step_row,balanced_accuracy,0.8008576452521671,0.11678096726105094,0.04577813916633197,154.14601021766663
AG-T2I-step_row,precision_macro,0.8852143681360333,0.08076114271575315,0.03165836794457523,154.14601021766663
AG-T2I-step_row,recall_macro,0.8008576452521671,0.11678096726105094,0.04577813916633197,154.14601021766663
AG-T2I-step_row,f1_macro,0.8271409728685013,0.10348014863862989,0.04056421826634292,154.14601021766663
AG-T2I-step_row,roc_auc,0.9842415440983316,0.027300833315475143,0.010701926659666256,154.14601021766663
AG-T2I-packed,accuracy,0.950388888888889,0.012401683830483498,0.004861460061549531,25.99864978790283
AG-T2I-packed,balanced_accuracy,0.6552153620798863,0.11871035288559276,0.04653445833115236,25.99864978790283
AG-T2I-packed,precision_macro,0.7983949106055728,0.13670940530894024,0.05359008688110457,25.99864978790283
AG-T2I-packed,recall_macro,0.6552153620798863,0.11871035288559276,0.04653445833115236,25.99864978790283
AG-T2I-packed,f1_macro,0.6844155814662771,0.11768488848022902,0.046132476284249775,25.99864978790283
AG-T2I-packed,roc_auc,0.9640425346150464,0.03481192011587413,0.01364627268542266,25.99864978790283
AG-T2I-packed_T,accuracy,0.9512777777777777,0.012796571826641831,0.0050162561560435975,25.68901421546936
AG-T2I-packed_T,balanced_accuracy,0.6660889812497056,0.12852571857426823,0.05038208168111314,25.68901421546936
AG-T2I-packed_T,precision_macro,0.7666300135839517,0.13022463546670696,0.05104805710294913,25.68901421546936
AG-T2I-packed_T,recall_macro,0.6660889812497056,0.12852571857426823,0.05038208168111314,25.68901421546936
AG-T2I-packed_T,f1_macro,0.6931920847231323,0.12461156588954603,0.04884773382870204,25.68901421546936
AG-T2I-packed_T,roc_auc,0.964479141520037,0.03551147523177953,0.013920498290857574,25.68901421546936
AG-T2I-step_sparse,accuracy,0.9741666666666667,0.011263780426020236,0.004415401926999933,27.592179021835328
AG-T2I-step_sparse,balanced_accuracy,0.8459406916211734,0.07515680955718916,0.029461469346418148,27.592179021835328
AG-T2I-step_sparse,precision_macro,0.9003540632451945,0.08630226820547296,0.0338304891365454,27.592179021835328
AG-T2I-step_sparse,recall_macro,0.8459406916211734,0.07515680955718916,0.029461469346418148,27.592179021835328
AG-T2I-step_sparse,f1_macro,0.866841969919838,0.07213920355010194,0.02827856779163996,27.592179021835328
AG-T2I-step_sparse,roc_auc,0.9891105726330189,0.025841557435603128,0.010129890514756426,27.592179021835328
AG-T2I-attention_map,accuracy,0.9429444444444445,0.038893890220728214,0.01524640496652546,37.51078628540039
AG-T2I-attention_map,balanced_accuracy,0.7113189113344673,0.20758244183969218,0.08137231720115932,37.51078628540039
AG-T2I-attention_map,precision_macro,0.6696303189239059,0.21879543177653535,0.08576780925640186,37.51078628540039
AG-T2I-attention_map,recall_macro,0.7113189113344673,0.20758244183969218,0.08137231720115932,37.51078628540039
AG-T2I-attention_map,f1_macro,0.6534162848114449,0.2044385782493915,0.08013992267376145,37.51078628540039
AG-T2I-attention_map,roc_auc,0.9776279797558154,0.05783265549039357,0.022670400952234278,37.51078628540039
