model,metric,mean,std,ci95,time_sec
IGTD-inspired,recall_macro,0.43928857199445437,0.051657739800972206,0.020249834001981104,9.478032455444335
IGTD-inspired,f1_macro,0.42185088154499495,0.06351822246551407,0.024899143206481514,9.478032455444335
IGTD-inspired,precision_weighted,0.5748701846569308,0.07345301749493302,0.02879358285801374,9.478032455444335
IGTD-inspired,recall_weighted,0.6406773211567731,0.037089478530330434,0.014539075583889529,9.478032455444335
IGTD-inspired,f1_weighted,0.5871244618456087,0.04463380562858343,0.017496451806404703,9.478032455444335
IGTD-inspired,roc_auc,0.7237075734098716,0.05762019411191521,0.022587116091870762,9.478032455444335
Naive Reshape,accuracy,0.6511263318112632,0.04720614867790057,0.018504810281737026,8.921818408966065
Naive Reshape,balanced_accuracy,0.46014735591206174,0.061472484055445815,0.02409721374973476,8.921818408966065
Naive Reshape,precision_macro,0.5550750574698661,0.17579731179137378,0.06891254622221853,8.921818408966065
Naive Reshape,recall_macro,0.46014735591206174,0.061472484055445815,0.02409721374973476,8.921818408966065
Naive Reshape,f1_macro,0.4498952860976601,0.0759867971799601,0.029786824494544357,8.921818408966065
Naive Reshape,precision_weighted,0.6199035613291646,0.0896967428164919,0.03516112318406483,8.921818408966065
Naive Reshape,recall_weighted,0.6511263318112632,0.04720614867790057,0.018504810281737026,8.921818408966065
Naive Reshape,f1_weighted,0.602037815859973,0.05423559492387813,0.02126035321016023,8.921818408966065
Naive Reshape,roc_auc,0.7312746874282823,0.0411545927463599,0.01613260035657308,8.921818408966065
AG-T2I-step_row,accuracy,0.6247564687975646,0.03835985267161771,0.015037062247274142,57.77460473060608
AG-T2I-step_row,balanced_accuracy,0.384266587443058,0.04470246828124819,0.01752336756624929,57.77460473060608
AG-T2I-step_row,precision_macro,0.3796339481769774,0.10062196507662924,0.039443810310038664,57.77460473060608
AG-T2I-step_row,recall_macro,0.384266587443058,0.04470246828124819,0.01752336756624929,57.77460473060608
AG-T2I-step_row,f1_macro,0.3506608693061903,0.05821811780146305,0.022821502178173515,57.77460473060608
AG-T2I-step_row,roc_auc,0.692857454937854,0.05395469783806122,0.02115024155252,57.77460473060608
AG-T2I-packed,accuracy,0.6296651445966515,0.033235846059221086,0.013028451655214665,17.18186556816101
AG-T2I-packed,balanced_accuracy,0.3939829669241434,0.051504282171561194,0.02018967861125199,17.18186556816101
AG-T2I-packed,precision_macro,0.3977131702946973,0.09271853814902142,0.0363456669544164,17.18186556816101
AG-T2I-packed,recall_macro,0.3939829669241434,0.051504282171561194,0.02018967861125199,17.18186556816101
AG-T2I-packed,f1_macro,0.3608203775474978,0.06371704719117038,0.02497708249893879,17.18186556816101
AG-T2I-packed,roc_auc,0.7013143711342109,0.052901274104153205,0.020737299448828055,17.18186556816101
AG-T2I-packed_T,accuracy,0.6264079147640791,0.03221020358732603,0.012626399806231803,17.243984022140502
AG-T2I-packed_T,balanced_accuracy,0.3922333135274312,0.04448860373496748,0.017439532664107252,17.243984022140502
AG-T2I-packed_T,precision_macro,0.3804689862214661,0.08729210252910502,0.03421850419140917,17.243984022140502
AG-T2I-packed_T,recall_macro,0.3922333135274312,0.04448860373496748,0.017439532664107252,17.243984022140502
AG-T2I-packed_T,f1_macro,0.36064929947073127,0.054549042129628196,0.02138322451481425,17.243984022140502
AG-T2I-packed_T,roc_auc,0.6989112784150383,0.059560073570537525,0.02334754883965071,17.243984022140502
AG-T2I-step_sparse,accuracy,0.6208980213089802,0.03354049551355169,0.013147874241312262,17.435058851242065
AG-T2I-step_sparse,balanced_accuracy,0.3841140819964349,0.0446323125550155,0.017495866521566077,17.435058851242065
AG-T2I-step_sparse,precision_macro,0.36179824469910593,0.08695946284454015,0.03408810943505974,17.435058851242065
AG-T2I-step_sparse,recall_macro,0.3841140819964349,0.0446323125550155,0.017495866521566077,17.435058851242065
AG-T2I-step_sparse,f1_macro,0.3480726390065431,0.05890133413935686,0.023089322982627888,17.435058851242065
AG-T2I-step_sparse,roc_auc,0.68987306162705,0.053889651972578397,0.02112474357325073,17.435058851242065
AG-T2I-attention_map,accuracy,0.579779299847793,0.10889086313132812,0.042685218347480625,19.445595903396608
AG-T2I-attention_map,balanced_accuracy,0.37153456129926715,0.05426192077512871,0.021270672943850454,19.445595903396608
AG-T2I-attention_map,precision_macro,0.28951816986177575,0.11631584898596829,0.04559581280249957,19.445595903396608
AG-T2I-attention_map,recall_macro,0.37153456129926715,0.05426192077512871,0.021270672943850454,19.445595903396608
AG-T2I-attention_map,f1_macro,0.3005046458220069,0.0822803528311516,0.03225389830981143,19.445595903396608
AG-T2I-attention_map,roc_auc,0.709175837164452,0.06606998382420606,0.025899433659088776,19.445595903396608
