model,metric,mean,std,ci95,time_sec
XGBoost,accuracy,0.7334493393316921,0.028570465723262814,0.01445865055743933,0.09651459058125814
XGBoost,balanced_accuracy,0.7013838807360819,0.03189365410248392,0.01614041591531302,0.09651459058125814
XGBoost,precision_macro,0.7078629147116725,0.03388788860426644,0.017149637818454255,0.09651459058125814
XGBoost,recall_macro,0.7013838807360819,0.03189365410248392,0.01614041591531302,0.09651459058125814
XGBoost,f1_macro,0.7028969264552173,0.03158975225664786,0.015986620361706536,0.09651459058125814
XGBoost,precision_weighted,0.7324461002183366,0.02899154693805751,0.014671747053659949,0.09651459058125814
XGBoost,recall_weighted,0.7334493393316921,0.028570465723262814,0.01445865055743933,0.09651459058125814
XGBoost,f1_weighted,0.7314981725883514,0.028060192290783294,0.014200416571321308,0.09651459058125814
XGBoost,roc_auc,0.7888255299324481,0.03184767575319288,0.016117147660183892,0.09651459058125814
LightGBM,accuracy,0.7365164247517186,0.03158256641602538,0.015982983824608114,32.77413277626037
LightGBM,balanced_accuracy,0.7011733053808525,0.03316897617117742,0.016785817930038183,32.77413277626037
LightGBM,precision_macro,0.7115963830794791,0.040030015702498166,0.020257982997455046,32.77413277626037
LightGBM,recall_macro,0.7011733053808525,0.03316897617117742,0.016785817930038183,32.77413277626037
LightGBM,f1_macro,0.7041651331449527,0.03460263384664716,0.0175113488174024,32.77413277626037
LightGBM,precision_weighted,0.7342582590034666,0.0330894293035355,0.016745561660738487,32.77413277626037
LightGBM,recall_weighted,0.7365164247517186,0.03158256641602538,0.015982983824608114,32.77413277626037
LightGBM,f1_weighted,0.7335394264076699,0.03108378549020931,0.015730565849313483,32.77413277626037
LightGBM,roc_auc,0.7966457023060796,0.033468330820431186,0.016937312284671012,32.77413277626037
CatBoost,accuracy,0.7647426647426648,0.02828750957940264,0.014315454991543335,1.5339798132578533
CatBoost,balanced_accuracy,0.7248625669694851,0.0363376767786669,0.018389401688476265,1.5339798132578533
CatBoost,precision_macro,0.7467929806141613,0.039040796523128425,0.01975736902154851,1.5339798132578533
CatBoost,recall_macro,0.7248625669694851,0.0363376767786669,0.018389401688476265,1.5339798132578533
CatBoost,f1_macro,0.7306007749943141,0.034078675014983295,0.01724618906372909,1.5339798132578533
CatBoost,precision_weighted,0.7624553178715314,0.03314978656703133,0.016776106650447178,1.5339798132578533
CatBoost,recall_weighted,0.7647426647426648,0.02828750957940264,0.014315454991543335,1.5339798132578533
CatBoost,f1_weighted,0.7593531338958549,0.0292069658739977,0.014780764076636881,1.5339798132578533
CatBoost,roc_auc,0.8339198695550897,0.031373938986975644,0.01587740377832728,1.5339798132578533
TabNet,accuracy,0.7877882466117762,0.029331979100076636,0.014844029497944373,41.392749818166095
TabNet,balanced_accuracy,0.7353139995341251,0.04232418936005471,0.021418995056340883,41.392749818166095
TabNet,precision_macro,0.7870527095350518,0.038526794653415526,0.019497248185856353,41.392749818166095
TabNet,recall_macro,0.7353139995341251,0.04232418936005471,0.021418995056340883,41.392749818166095
TabNet,f1_macro,0.7462214444003561,0.041075132793868555,0.020786885219844373,41.392749818166095
TabNet,precision_weighted,0.7900015447150249,0.032966586162820194,0.016683394454148823,41.392749818166095
TabNet,recall_weighted,0.7877882466117762,0.029331979100076636,0.014844029497944373,41.392749818166095
TabNet,f1_weighted,0.7769502271798704,0.03376284229323069,0.01708635565384849,41.392749818166095
TabNet,roc_auc,0.8190640577684604,0.038915777663918384,0.019694100749483353,41.392749818166095
FT-Transformer (lite),accuracy,0.7409218232747645,0.045058376077040024,0.022802684446727485,22.413613939285277
FT-Transformer (lite),balanced_accuracy,0.7085518285581179,0.04063637507868971,0.020564843180187104,22.413613939285277
FT-Transformer (lite),precision_macro,0.7203276324917748,0.05153230677951631,0.026078945417299184,22.413613939285277
FT-Transformer (lite),recall_macro,0.7085518285581179,0.04063637507868971,0.020564843180187104,22.413613939285277
FT-Transformer (lite),f1_macro,0.7107439940414905,0.0439289762167928,0.02223112925833448,22.413613939285277
FT-Transformer (lite),precision_weighted,0.7422641694146433,0.041982766162673754,0.02124621107896541,22.413613939285277
FT-Transformer (lite),recall_weighted,0.7409218232747645,0.045058376077040024,0.022802684446727485,22.413613939285277
FT-Transformer (lite),f1_weighted,0.7384955964123652,0.04221478609854586,0.021363629367054528,22.413613939285277
FT-Transformer (lite),roc_auc,0.7882203587235035,0.032681591116317084,0.01653916706115136,22.413613939285277
IGTD-inspired,accuracy,0.746971111676994,0.02580567144589472,0.013059471604359666,11.623130861918131
IGTD-inspired,balanced_accuracy,0.6997447006755182,0.033274202191502886,0.01683906964361446,11.623130861918131
IGTD-inspired,precision_macro,0.7266433046052815,0.03524856605631586,0.01783823561700364,11.623130861918131
IGTD-inspired,recall_macro,0.6997447006755182,0.033274202191502886,0.01683906964361446,11.623130861918131
IGTD-inspired,f1_macro,0.70616936654741,0.03261165646395647,0.01650377524394641,11.623130861918131
IGTD-inspired,precision_weighted,0.7424488602148908,0.029776529178429684,0.015069002877813204,11.623130861918131
IGTD-inspired,recall_weighted,0.746971111676994,0.02580567144589472,0.013059471604359666,11.623130861918131
IGTD-inspired,f1_weighted,0.7389929859433764,0.02753132406100236,0.013932772319407418,11.623130861918131
IGTD-inspired,roc_auc,0.8083701374330304,0.03317650522739056,0.016789628158190132,11.623130861918131
Naive Reshape,accuracy,0.7387431740372917,0.02448561186122265,0.01239142928280131,12.505546776453654
Naive Reshape,balanced_accuracy,0.6828003726997437,0.0336770535818033,0.017042940575763443,12.505546776453654
Naive Reshape,precision_macro,0.720400207807995,0.03703594935757966,0.01874277636952394,12.505546776453654
Naive Reshape,recall_macro,0.6828003726997437,0.0336770535818033,0.017042940575763443,12.505546776453654
Naive Reshape,f1_macro,0.689626456192886,0.03453664598053203,0.017477954349617686,12.505546776453654
Naive Reshape,precision_weighted,0.7337353212782272,0.030092582793136844,0.015228948074952417,12.505546776453654
Naive Reshape,recall_weighted,0.7387431740372917,0.02448561186122265,0.01239142928280131,12.505546776453654
Naive Reshape,f1_weighted,0.7266046180263087,0.02815690779032997,0.014249361367145724,12.505546776453654
Naive Reshape,roc_auc,0.8008686233403214,0.03599237327021496,0.018214654002760407,12.505546776453654
AG-T2I-step_row,accuracy,0.7217581982287863,0.027923753276863365,0.014131368903573154,43.141173919041954
AG-T2I-step_row,balanced_accuracy,0.6536722571628232,0.034741147354913654,0.01758144632413921,43.141173919041954
AG-T2I-step_row,precision_macro,0.7051938990796052,0.03569079806783196,0.018062035893196497,43.141173919041954
AG-T2I-step_row,recall_macro,0.6536722571628232,0.034741147354913654,0.01758144632413921,43.141173919041954
AG-T2I-step_row,f1_macro,0.6574393066427878,0.04058632327999704,0.020539513475236606,43.141173919041954
AG-T2I-step_row,precision_weighted,0.7172009495609166,0.028097473198798108,0.014219283313875362,43.141173919041954
AG-T2I-step_row,recall_weighted,0.7217581982287863,0.027923753276863365,0.014131368903573154,43.141173919041954
AG-T2I-step_row,f1_weighted,0.7019160058249406,0.0320733589196526,0.016231359100492355,43.141173919041954
AG-T2I-step_row,roc_auc,0.7572292103424179,0.04796221526630952,0.0242722298338879,43.141173919041954
AG-T2I-packed,accuracy,0.723037093625329,0.02815684478549427,0.014249329482299617,42.33367392222087
AG-T2I-packed,balanced_accuracy,0.6519026321919404,0.03894303531326587,0.019707895023288683,42.33367392222087
AG-T2I-packed,precision_macro,0.7045134103659021,0.036697170721806865,0.01857133072497582,42.33367392222087
AG-T2I-packed,recall_macro,0.6519026321919404,0.03894303531326587,0.019707895023288683,42.33367392222087
AG-T2I-packed,f1_macro,0.6563170729256118,0.044704109667460065,0.0226234009072161,42.33367392222087
AG-T2I-packed,precision_weighted,0.7159720070505499,0.031060304039538418,0.015718682595707443,42.33367392222087
AG-T2I-packed,recall_weighted,0.723037093625329,0.02815684478549427,0.014249329482299617,42.33367392222087
AG-T2I-packed,f1_weighted,0.7019899570863214,0.035012265390853524,0.017718650980844616,42.33367392222087
AG-T2I-packed,roc_auc,0.7557605404146285,0.04943462874161387,0.025017373862049688,42.33367392222087
AG-T2I-packed_T,accuracy,0.7252214016919898,0.02397298158779017,0.012132002570597253,42.33169199625651
AG-T2I-packed_T,balanced_accuracy,0.6570815280689495,0.03425882744260183,0.017337358771049957,42.33169199625651
AG-T2I-packed_T,precision_macro,0.7057561025047455,0.03239555778178457,0.016394414221913692,42.33169199625651
AG-T2I-packed_T,recall_macro,0.6570815280689495,0.03425882744260183,0.017337358771049957,42.33169199625651
AG-T2I-packed_T,f1_macro,0.6624571062645139,0.03903200206010194,0.01975291840919336,42.33169199625651
AG-T2I-packed_T,precision_weighted,0.7179784585909428,0.027097011106587583,0.013712979639047319,42.33169199625651
AG-T2I-packed_T,recall_weighted,0.7252214016919898,0.02397298158779017,0.012132002570597253,42.33169199625651
AG-T2I-packed_T,f1_weighted,0.7063986113592778,0.030264383470977107,0.015315891213733702,42.33169199625651
AG-T2I-packed_T,roc_auc,0.7559911483810853,0.05108936916597515,0.025854788057213758,42.33169199625651
AG-T2I-step_sparse,accuracy,0.7386809269162209,0.023824828854921393,0.01205702694316339,43.58617924054464
AG-T2I-step_sparse,balanced_accuracy,0.679029117167482,0.020157437757206312,0.010201070976154024,43.58617924054464
AG-T2I-step_sparse,precision_macro,0.7246987490684703,0.0441044082942572,0.022319910138884076,43.58617924054464
AG-T2I-step_sparse,recall_macro,0.679029117167482,0.020157437757206312,0.010201070976154024,43.58617924054464
AG-T2I-step_sparse,f1_macro,0.6872635879448278,0.022008844516380553,0.011138012068744815,43.58617924054464
AG-T2I-step_sparse,precision_weighted,0.7357565446298787,0.031205814375285936,0.015792320985695465,43.58617924054464
AG-T2I-step_sparse,recall_weighted,0.7386809269162209,0.023824828854921393,0.01205702694316339,43.58617924054464
AG-T2I-step_sparse,f1_weighted,0.725576280673956,0.020114298097105472,0.010179239295963495,43.58617924054464
AG-T2I-step_sparse,roc_auc,0.7920759375727929,0.05072128560423346,0.02566851207394102,43.58617924054464
AG-T2I-attention_map,accuracy,0.7647794471323884,0.037392890111919604,0.018923413314217073,42.96775272687276
AG-T2I-attention_map,balanced_accuracy,0.705022594921966,0.04385000918265845,0.022191166425275854,42.96775272687276
AG-T2I-attention_map,precision_macro,0.7565897672150516,0.05167607950738568,0.026151704456374294,42.96775272687276
AG-T2I-attention_map,recall_macro,0.705022594921966,0.04385000918265845,0.022191166425275854,42.96775272687276
AG-T2I-attention_map,f1_macro,0.7159715980565241,0.048268177876010045,0.024427068277900386,42.96775272687276
AG-T2I-attention_map,precision_weighted,0.7623333717241411,0.04283546697977825,0.02167773723132065,42.96775272687276
AG-T2I-attention_map,recall_weighted,0.7647794471323884,0.037392890111919604,0.018923413314217073,42.96775272687276
AG-T2I-attention_map,f1_weighted,0.7516635265729102,0.04097114636711062,0.020734260827166534,42.96775272687276
AG-T2I-attention_map,roc_auc,0.830977638015374,0.05261244056649377,0.026625568532668096,42.96775272687276
