model,metric,mean,std,ci95,time_sec
XGBoost,accuracy,0.9553730729701952,0.016655273205383295,0.006528867096510252,0.38783892631530764
XGBoost,balanced_accuracy,0.9514461470206811,0.019934269800335563,0.007814233761731541,0.38783892631530764
XGBoost,precision_macro,0.9512823933067263,0.01899366576596719,0.007445516980259138,0.38783892631530764
XGBoost,recall_macro,0.9514461470206811,0.019934269800335563,0.007814233761731541,0.38783892631530764
XGBoost,f1_macro,0.9506527763182246,0.018484930460085914,0.007246092740353678,0.38783892631530764
XGBoost,precision_weighted,0.9565542482169643,0.01603415155786196,0.006285387410681889,0.38783892631530764
XGBoost,recall_weighted,0.9553730729701952,0.016655273205383295,0.006528867096510252,0.38783892631530764
XGBoost,f1_weighted,0.9553722316968893,0.016699965237953987,0.006546386373277963,0.38783892631530764
XGBoost,roc_auc,0.9897957822641718,0.006728573482619201,0.002637600805186727,0.38783892631530764
LightGBM,accuracy,0.9579527235354572,0.015181119873969964,0.005950998990596226,65.60934643745422
LightGBM,balanced_accuracy,0.9554087036152253,0.01688617461065469,0.006619380447376639,65.60934643745422
LightGBM,precision_macro,0.9532247751981937,0.01818904242425749,0.007130104630308935,65.60934643745422
LightGBM,recall_macro,0.9554087036152253,0.01688617461065469,0.006619380447376639,65.60934643745422
LightGBM,f1_macro,0.953657727305834,0.016599250762113476,0.006506906298748482,65.60934643745422
LightGBM,precision_weighted,0.9591889099124361,0.014307770005540267,0.005608645842171784,65.60934643745422
LightGBM,recall_weighted,0.9579527235354572,0.015181119873969964,0.005950998990596226,65.60934643745422
LightGBM,f1_weighted,0.9580213260370622,0.01511006521613833,0.005923145564726225,65.60934643745422
LightGBM,roc_auc,0.991922329371309,0.005444594120820804,0.0021342808953617553,65.60934643745422
CatBoost,accuracy,0.96624049331963,0.01248108490864808,0.004892585284190047,0.5783459281921387
CatBoost,balanced_accuracy,0.9636558369167065,0.013828657740308193,0.005420833834200812,0.5783459281921387
CatBoost,precision_macro,0.962557093945515,0.015405190334986543,0.006038834611314725,0.5783459281921387
CatBoost,recall_macro,0.9636558369167065,0.013828657740308193,0.005420833834200812,0.5783459281921387
CatBoost,f1_macro,0.9627336134354999,0.013722744081050465,0.005379315679771782,0.5783459281921387
CatBoost,precision_weighted,0.9669317149948209,0.012327334653796106,0.004832315184288074,0.5783459281921387
CatBoost,recall_weighted,0.96624049331963,0.01248108490864808,0.004892585284190047,0.5783459281921387
CatBoost,f1_weighted,0.9662749102953994,0.01245204888042233,0.004881203161125554,0.5783459281921387
CatBoost,roc_auc,0.9916836064334954,0.006706465798354232,0.0026289345929548587,0.5783459281921387
TabNet,accuracy,0.9745405960945529,0.01353124073473999,0.0053042463680180755,25.905252265930176
TabNet,balanced_accuracy,0.9754429162969537,0.013183320655056412,0.005167861696782114,25.905252265930176
TabNet,precision_macro,0.9696182956540472,0.016594554733046378,0.0065050654553541806,25.905252265930176
TabNet,recall_macro,0.9754429162969537,0.013183320655056412,0.005167861696782114,25.905252265930176
TabNet,f1_macro,0.9720879089411926,0.014658259171887539,0.0057460375953799145,25.905252265930176
TabNet,precision_weighted,0.9755055091683272,0.012638300495346916,0.0049542137941759904,25.905252265930176
TabNet,recall_weighted,0.9745405960945529,0.01353124073473999,0.0053042463680180755,25.905252265930176
TabNet,f1_weighted,0.9746495061529327,0.013408694369238321,0.005256208192741422,25.905252265930176
TabNet,roc_auc,0.9926536604847387,0.006363217860873858,0.0024943814014625524,25.905252265930176
FT-Transformer (lite),accuracy,0.957656731757451,0.014300363600043178,0.005605742531216926,15.816271858215332
FT-Transformer (lite),balanced_accuracy,0.9555656894864968,0.014809562037690746,0.005805348318774772,15.816271858215332
