model,seed,fold,subset,accuracy,balanced_accuracy,precision_macro,recall_macro,f1_macro,precision_weighted,recall_weighted,f1_weighted,roc_auc,time_sec
AG-T2I-packed,2,0,train,0.9714285714285714,0.9714285714285715,0.9724581724581723,0.9714285714285715,0.9714130096483037,,,,,14.708728790283203
AG-T2I-packed,2,0,test,0.9333333333333333,0.9333333333333332,0.9444444444444445,0.9333333333333332,0.9343931930138827,,,,0.9955555555555556,14.708728790283203
AG-T2I-packed_T,2,0,train,0.9714285714285714,0.9714285714285715,0.9724581724581723,0.9714285714285715,0.9714130096483037,,,,,14.823310613632202
AG-T2I-packed_T,2,0,test,0.9333333333333333,0.9333333333333332,0.9369747899159663,0.9333333333333332,0.9331896551724138,,,,0.9948148148148149,14.823310613632202
AG-T2I-step_sparse,2,0,train,0.9714285714285714,0.9714285714285715,0.971677559912854,0.9714285714285715,0.9714227393345581,,,,,15.087377548217773
AG-T2I-step_sparse,2,0,test,0.9333333333333333,0.9333333333333332,0.9345238095238096,0.9333333333333332,0.9332591768631814,,,,0.9874074074074075,15.087377548217773
AG-T2I-attention_map,2,0,train,1.0,1.0,1.0,1.0,1.0,,,,,14.955822706222534
AG-T2I-attention_map,2,0,test,0.9777777777777777,0.9777777777777779,0.9791666666666666,0.9777777777777779,0.9777530589543938,,,,0.9992592592592593,14.955822706222534
XGBoost,2,1,train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.030690908432006836
XGBoost,2,1,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.030690908432006836
LightGBM,2,1,train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.432976484298706
LightGBM,2,1,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.432976484298706
CatBoost,2,1,train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.39311671257019043
CatBoost,2,1,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.39311671257019043
TabNet,2,1,train,0.9916666666666667,0.9916666666666667,0.991869918699187,0.9916666666666667,0.991665364379851,0.9918699186991871,0.9916666666666667,0.9916653643798511,0.9988541666666667,4.164184331893921
TabNet,2,1,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.164184331893921
FT-Transformer (lite),2,1,train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.210779905319214
FT-Transformer (lite),2,1,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.210779905319214
IGTD-inspired,2,1,train,0.9916666666666667,0.9916666666666667,0.991869918699187,0.9916666666666667,0.991665364379851,0.9918699186991871,0.9916666666666667,0.9916653643798512,1.0,1.7631657123565674
IGTD-inspired,2,1,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.7631657123565674
Naive Reshape,2,1,train,0.9833333333333333,0.9833333333333334,0.9835365853658536,0.9833333333333334,0.9833320310465177,0.9835365853658538,0.9833333333333333,0.9833320310465178,0.9994791666666667,1.3675923347473145
Naive Reshape,2,1,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3675923347473145
AG-T2I-step_row,2,1,train,0.9714285714285714,0.9714285714285715,0.9724581724581723,0.9714285714285715,0.9714130096483037,,,,,14.733295202255249
AG-T2I-step_row,2,1,test,0.9333333333333333,0.9333333333333332,0.9369747899159663,0.9333333333333332,0.9331896551724138,,,,0.9948148148148149,14.733295202255249
AG-T2I-packed,2,1,train,0.9714285714285714,0.9714285714285715,0.9724581724581723,0.9714285714285715,0.9714130096483037,,,,,14.683824300765991
AG-T2I-packed,2,1,test,0.9333333333333333,0.9333333333333332,0.9444444444444445,0.9333333333333332,0.9343931930138827,,,,0.9955555555555556,14.683824300765991
AG-T2I-packed_T,2,1,train,0.9714285714285714,0.9714285714285715,0.9724581724581723,0.9714285714285715,0.9714130096483037,,,,,14.65206527709961
AG-T2I-packed_T,2,1,test,0.9333333333333333,0.9333333333333332,0.9369747899159663,0.9333333333333332,0.9331896551724138,,,,0.9948148148148149,14.65206527709961
AG-T2I-step_sparse,2,1,train,0.9714285714285714,0.9714285714285715,0.971677559912854,0.9714285714285715,0.9714227393345581,,,,,14.886391878128052
AG-T2I-step_sparse,2,1,test,0.9333333333333333,0.9333333333333332,0.9345238095238096,0.9333333333333332,0.9332591768631814,,,,0.9874074074074075,14.886391878128052
AG-T2I-attention_map,2,1,train,1.0,1.0,1.0,1.0,1.0,,,,,14.874709367752075
AG-T2I-attention_map,2,1,test,0.9777777777777777,0.9777777777777779,0.9791666666666666,0.9777777777777779,0.9777530589543938,,,,0.9992592592592593,14.874709367752075
XGBoost,2,2,train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7740128040313721
XGBoost,2,2,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7740128040313721
LightGBM,2,2,train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.32428407669067383
LightGBM,2,2,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.32428407669067383
CatBoost,2,2,train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.48099303245544434
CatBoost,2,2,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.48099303245544434
TabNet,2,2,train,0.9583333333333334,0.9583333333333334,0.9585157390035439,0.9583333333333334,0.958326821899255,0.9585157390035438,0.9583333333333334,0.9583268218992551,0.9976041666666666,4.107016563415527
TabNet,2,2,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.107016563415527
