model,seed,fold,subset,accuracy,balanced_accuracy,precision_macro,recall_macro,f1_macro,precision_weighted,recall_weighted,f1_weighted,roc_auc,time_sec
IGTD-inspired,1,4,test,0.8078740157480315,0.7697847932368056,0.780838500228125,0.7697847932368056,0.7741059080349887,0.808287002354274,0.8078740157480315,0.8071582118384567,0.9427991813098838,90.68763160705566
Naive Reshape,1,4,train,0.9330708661417323,0.9315319032909315,0.9230452862275341,0.9315319032909315,0.9262844822971154,0.936116203977899,0.9330708661417323,0.933788025070688,0.9906985671173896,93.31573510169983
Naive Reshape,1,4,test,0.8913385826771654,0.8843713189688422,0.8761151516064105,0.8843713189688422,0.877802017140198,0.8981801978303329,0.8913385826771654,0.8928363212087169,0.9771560883246725,93.31573510169983
XGBoost,2,0,train,0.9996062992125985,0.9994553376906318,0.9997474747474747,0.9994553376906318,0.9996011356994806,0.9996065974707707,0.9996062992125985,0.9996062128484104,0.9999997552618071,1.6345980167388916
XGBoost,2,0,test,0.9417322834645669,0.9415340604326836,0.9297462452631788,0.9415340604326836,0.9353020560450901,0.94309778148751,0.9417322834645669,0.9420788226668143,0.9876077492197747,1.6345980167388916
LightGBM,2,0,train,0.9996062992125985,0.9997472832954258,0.9994562262098966,0.9997472832954258,0.9996014848867115,0.9996069414651063,0.9996062992125985,0.9996063852574254,0.9999997552618071,3.6875
LightGBM,2,0,test,0.9385826771653544,0.9418386740038804,0.9260584720065957,0.9418386740038804,0.9331716636043336,0.9412223988447435,0.9385826771653544,0.9391547009323608,0.9873185435558526,3.6875
CatBoost,2,0,train,0.9996062992125985,0.9997472832954258,0.9994562262098966,0.9997472832954258,0.9996014848867115,0.9996069414651063,0.9996062992125985,0.9996063852574254,0.9999997552618071,0.8925738334655762
CatBoost,2,0,test,0.9480314960629921,0.9490831793710391,0.9387940429533782,0.9490831793710391,0.9434783293611297,0.9496570895734213,0.9480314960629921,0.9484345432106093,0.9888094492085996,0.8925738334655762
TabNet,2,0,train,0.8259842519685039,0.8665771869386693,0.8403731519245298,0.8665771869386693,0.8331462901615397,0.8812239553918724,0.8259842519685039,0.8331227573077429,0.9384959606384319,209.15044617652893
TabNet,2,0,test,0.8299212598425196,0.8626060353219301,0.8366837840522051,0.8626060353219301,0.8326477967437933,0.8797051270321059,0.8299212598425196,0.8376497022482257,0.9364951870313863,209.15044617652893
FT-Transformer (lite),2,0,train,0.981496062992126,0.9848867656422092,0.9773809579367682,0.9848867656422092,0.9807835785266725,0.982356498919749,0.981496062992126,0.9816368926642054,0.9988701810382047,857.6212029457092
FT-Transformer (lite),2,0,test,0.9181102362204724,0.912350755905199,0.9050339227512078,0.912350755905199,0.9071076092312399,0.92261184262932,0.9181102362204724,0.9191246084775893,0.978386559787585,857.6212029457092
IGTD-inspired,2,0,train,0.8980314960629922,0.8774318490565817,0.8874042197680921,0.8774318490565817,0.881802421493294,0.8970822301910698,0.8980314960629922,0.8970478913934049,0.9787647052157901,89.71920108795166
IGTD-inspired,2,0,test,0.7858267716535433,0.742164478084378,0.7599266094652203,0.742164478084378,0.7496287792561193,0.7804025346758805,0.7858267716535433,0.7817434567853161,0.9380636474202602,89.71920108795166
Naive Reshape,2,0,train,0.9421259842519685,0.9335621766534761,0.9357058739057976,0.9335621766534761,0.9344737578317693,0.9420840276166806,0.9421259842519685,0.9419868755028458,0.9922736229797144,130.2997601032257
Naive Reshape,2,0,test,0.8866141732283465,0.8687777711557437,0.8743802229971248,0.8687777711557437,0.8703788272680205,0.8867920904653555,0.8866141732283465,0.8858210082486483,0.9734114337690386,130.2997601032257
XGBoost,2,1,train,0.9996062992125985,0.9994553376906318,0.9997474747474747,0.9994553376906318,0.9996011356994806,0.9996065974707707,0.9996062992125985,0.9996062128484104,0.9999997552618072,4.237678050994873
XGBoost,2,1,test,0.9669291338582677,0.968234102151499,0.9608645773362516,0.968234102151499,0.9644166411099303,0.9674077507758758,0.9669291338582677,0.9670413104331728,0.9964201036054338,4.237678050994873
LightGBM,2,1,train,0.9996062992125985,0.9997472832954258,0.9994562262098966,0.9997472832954258,0.9996014848867115,0.9996069414651063,0.9996062992125985,0.9996063852574254,0.9999997552618071,16.8664448261261
LightGBM,2,1,test,0.9559055118110236,0.9576454695353318,0.9484009635542655,0.9576454695353318,0.9528164456171697,0.9566394366478864,0.9559055118110236,0.9560715911853349,0.9954159449405062,16.8664448261261
CatBoost,2,1,train,0.9996062992125985,0.9997472832954258,0.9994562262098966,0.9997472832954258,0.9996014848867115,0.9996069414651063,0.9996062992125985,0.9996063852574254,0.9999997552618071,1.34321928024292
CatBoost,2,1,test,0.9543307086614173,0.955466820297859,0.9484141781106507,0.955466820297859,0.9517861681358583,0.9549651229833127,0.9543307086614173,0.9545055411166532,0.9966705319012924,1.34321928024292
