model,seed,fold,subset,accuracy,balanced_accuracy,precision_macro,recall_macro,f1_macro,precision_weighted,recall_weighted,f1_weighted,roc_auc,time_sec
CatBoost,1,1,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.29296445846557617
TabNet,1,1,train,0.9833333333333333,0.9833333333333334,0.9835365853658536,0.9833333333333334,0.9833320310465177,0.9835365853658538,0.9833333333333333,0.9833320310465178,0.9935416666666667,2.9095346927642822
TabNet,1,1,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.9095346927642822
FT-Transformer (lite),1,1,train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.319148778915405
FT-Transformer (lite),1,1,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.319148778915405
IGTD-inspired,1,1,train,0.9583333333333334,0.9583333333333334,0.9596501689524946,0.9583333333333334,0.958307752268405,0.9596501689524946,0.9583333333333334,0.958307752268405,0.9968749999999998,0.48081445693969727
IGTD-inspired,1,1,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.48081445693969727
Naive Reshape,1,1,train,0.9833333333333333,0.9833333333333334,0.9835365853658536,0.9833333333333334,0.9833320310465177,0.9835365853658538,0.9833333333333333,0.9833320310465178,0.9992708333333334,1.0694289207458496
Naive Reshape,1,1,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0694289207458496
AG-T2I-step_row,1,1,train,0.95,0.9499999999999998,0.9506533178503802,0.9499999999999998,0.9496525537397887,,,,,22.43564534187317
AG-T2I-step_row,1,1,test,0.9666666666666667,0.9666666666666667,0.9696969696969697,0.9666666666666667,0.9665831244778612,,,,1.0,22.43564534187317
AG-T2I-packed,1,1,train,0.975,0.975,0.975609756097561,0.975,0.9749920861031972,,,,,22.285728454589844
AG-T2I-packed,1,1,test,1.0,1.0,1.0,1.0,1.0,,,,1.0,22.285728454589844
AG-T2I-packed_T,1,1,train,0.975,0.975,0.975609756097561,0.975,0.9749920861031972,,,,,19.1975314617157
AG-T2I-packed_T,1,1,test,1.0,1.0,1.0,1.0,1.0,,,,1.0,19.1975314617157
AG-T2I-step_sparse,1,1,train,0.9916666666666667,0.9916666666666667,0.991869918699187,0.9916666666666667,0.991665364379851,,,,,18.64253282546997
AG-T2I-step_sparse,1,1,test,1.0,1.0,1.0,1.0,1.0,,,,1.0,18.64253282546997
AG-T2I-attention_map,1,1,train,1.0,1.0,1.0,1.0,1.0,,,,,18.274012088775635
AG-T2I-attention_map,1,1,test,1.0,1.0,1.0,1.0,1.0,,,,1.0,18.274012088775635
XGBoost,1,2,train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.033501625061035156
XGBoost,1,2,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.033501625061035156
LightGBM,1,2,train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.047693729400634766
LightGBM,1,2,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.047693729400634766
CatBoost,1,2,train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.15597319602966309
CatBoost,1,2,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.15597319602966309
TabNet,1,2,train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.061263084411621
TabNet,1,2,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.061263084411621
FT-Transformer (lite),1,2,train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.042853355407715
FT-Transformer (lite),1,2,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.042853355407715
IGTD-inspired,1,2,train,0.9333333333333333,0.9333333333333332,0.9393939393939394,0.9333333333333332,0.9312169312169312,0.9393939393939393,0.9333333333333333,0.9312169312169313,0.9975,0.5813367366790771
IGTD-inspired,1,2,test,0.9333333333333333,0.9333333333333332,0.9444444444444445,0.9333333333333332,0.934609250398724,0.9444444444444445,0.9333333333333333,0.934609250398724,0.9933333333333333,0.5813367366790771
Naive Reshape,1,2,train,0.95,0.9500000000000001,0.9534883720930232,0.9500000000000001,0.9488765874308043,0.9534883720930234,0.95,0.9488765874308043,0.9989583333333334,0.8692100048065186
Naive Reshape,1,2,test,0.9333333333333333,0.9333333333333332,0.9444444444444445,0.9333333333333332,0.934609250398724,0.9444444444444445,0.9333333333333333,0.934609250398724,0.995,0.8692100048065186
AG-T2I-step_row,1,2,train,0.9666666666666667,0.9666666666666667,0.9696969696969697,0.9666666666666667,0.9669205618572706,,,,,22.55057406425476
AG-T2I-step_row,1,2,test,0.9666666666666667,0.9666666666666667,0.9696969696969697,0.9666666666666667,0.9665831244778613,,,,1.0,22.55057406425476
AG-T2I-packed,1,2,train,0.9833333333333333,0.9833333333333334,0.9835365853658536,0.9833333333333334,0.9833320310465177,,,,,22.821592330932617
AG-T2I-packed,1,2,test,0.9666666666666667,0.9666666666666667,0.9696969696969697,0.9666666666666667,0.9665831244778613,,,,1.0,22.821592330932617
AG-T2I-packed_T,1,2,train,0.9833333333333333,0.9833333333333334,0.9835365853658536,0.9833333333333334,0.9833320310465177,,,,,21.400506496429443
AG-T2I-packed_T,1,2,test,0.9666666666666667,0.9666666666666667,0.9696969696969697,0.9666666666666667,0.9665831244778613,,,,1.0,21.400506496429443
AG-T2I-step_sparse,1,2,train,0.9833333333333333,0.9833333333333334,0.9833333333333334,0.9833333333333334,0.9833333333333334,,,,,20.953832626342773
AG-T2I-step_sparse,1,2,test,1.0,1.0,1.0,1.0,1.0,,,,1.0,20.953832626342773
AG-T2I-attention_map,1,2,train,0.9916666666666667,0.9916666666666667,0.991869918699187,0.9916666666666667,0.991665364379851,,,,,20.83362102508545
AG-T2I-attention_map,1,2,test,1.0,1.0,1.0,1.0,1.0,,,,1.0,20.83362102508545
XGBoost,1,3,train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0389256477355957
XGBoost,1,3,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0389256477355957
LightGBM,1,3,train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5182375907897949
LightGBM,1,3,test,0.9666666666666667,0.9666666666666667,0.9696969696969697,0.9666666666666667,0.9665831244778613,0.9696969696969696,0.9666666666666667,0.9665831244778613,1.0,0.5182375907897949
CatBoost,1,3,train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.15565180778503418
CatBoost,1,3,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.15565180778503418
TabNet,1,3,train,0.9833333333333333,0.9833333333333334,0.9833333333333334,0.9833333333333334,0.9833333333333334,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.999375,3.4360883235931396
TabNet,1,3,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.4360883235931396
FT-Transformer (lite),1,3,train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.027413845062256
FT-Transformer (lite),1,3,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.027413845062256
IGTD-inspired,1,3,train,0.95,0.9500000000000001,0.9512247641856263,0.9500000000000001,0.9492903387428857,0.9512247641856264,0.95,0.9492903387428857,0.9965625,0.5790767669677734
IGTD-inspired,1,3,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5790767669677734
Naive Reshape,1,3,train,0.9166666666666666,0.9166666666666666,0.9215385443583117,0.9166666666666666,0.9140155392813082,0.9215385443583118,0.9166666666666666,0.9140155392813082,0.9966666666666667,0.7792642116546631
Naive Reshape,1,3,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7792642116546631
AG-T2I-step_row,1,3,train,0.9666666666666667,0.9666666666666667,0.9666562434855117,0.9666666666666667,0.9665598791477835,,,,,22.69318199157715
AG-T2I-step_row,1,3,test,0.9666666666666667,0.9666666666666667,0.9696969696969697,0.9666666666666667,0.9665831244778613,,,,1.0,22.69318199157715
AG-T2I-packed,1,3,train,0.9916666666666667,0.9916666666666667,0.991869918699187,0.9916666666666667,0.991665364379851,,,,,22.766549110412598
AG-T2I-packed,1,3,test,0.9666666666666667,0.9666666666666667,0.9696969696969697,0.9666666666666667,0.9665831244778613,,,,1.0,22.766549110412598
AG-T2I-packed_T,1,3,train,0.9916666666666667,0.9916666666666667,0.991869918699187,0.9916666666666667,0.991665364379851,,,,,18.131476402282715
AG-T2I-packed_T,1,3,test,0.9666666666666667,0.9666666666666667,0.9696969696969697,0.9666666666666667,0.9665831244778613,,,,1.0,18.131476402282715
AG-T2I-step_sparse,1,3,train,0.9916666666666667,0.9916666666666667,0.991869918699187,0.9916666666666667,0.991665364379851,,,,,17.3737633228302
AG-T2I-step_sparse,1,3,test,1.0,1.0,1.0,1.0,1.0,,,,1.0,17.3737633228302
AG-T2I-attention_map,1,3,train,1.0,1.0,1.0,1.0,1.0,,,,,17.164842128753662
AG-T2I-attention_map,1,3,test,1.0,1.0,1.0,1.0,1.0,,,,1.0,17.164842128753662
XGBoost,1,4,train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03136086463928223
XGBoost,1,4,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03136086463928223
LightGBM,1,4,train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4568750858306885
LightGBM,1,4,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4568750858306885
CatBoost,1,4,train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.15581393241882324
CatBoost,1,4,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.15581393241882324
TabNet,1,4,train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0682034492492676
TabNet,1,4,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0682034492492676
FT-Transformer (lite),1,4,train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.095781564712524
FT-Transformer (lite),1,4,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.095781564712524
IGTD-inspired,1,4,train,0.95,0.9500000000000001,0.9534368070953437,0.9500000000000001,0.9495590828924162,0.9534368070953436,0.95,0.9495590828924162,0.9988541666666667,0.48514270782470703
IGTD-inspired,1,4,test,0.9,0.9,0.9141414141414143,0.9,0.8950004244121891,0.9141414141414141,0.9,0.895000424412189,0.9766666666666666,0.48514270782470703
Naive Reshape,1,4,train,0.95,0.9500000000000001,0.9534368070953437,0.9500000000000001,0.9495590828924162,0.9534368070953436,0.95,0.9495590828924162,0.9987499999999999,1.045487403869629
Naive Reshape,1,4,test,0.9333333333333333,0.9333333333333332,0.9444444444444445,0.9333333333333332,0.9326599326599326,0.9444444444444445,0.9333333333333333,0.9326599326599326,0.9899999999999999,1.045487403869629
AG-T2I-step_row,1,4,train,0.9916666666666667,0.9916666666666667,0.991869918699187,0.9916666666666667,0.991665364379851,,,,,22.02474045753479
AG-T2I-step_row,1,4,test,0.9666666666666667,0.9666666666666667,0.9696969696969697,0.9666666666666667,0.9665831244778613,,,,1.0,22.02474045753479
AG-T2I-packed,1,4,train,0.9916666666666667,0.9916666666666667,0.991869918699187,0.9916666666666667,0.991665364379851,,,,,20.279951095581055
AG-T2I-packed,1,4,test,0.9333333333333333,0.9333333333333332,0.9444444444444445,0.9333333333333332,0.9326599326599326,,,,0.9950000000000001,20.279951095581055
AG-T2I-packed_T,1,4,train,0.9833333333333333,0.9833333333333334,0.9841269841269842,0.9833333333333334,0.9833229101521784,,,,,18.92907452583313
AG-T2I-packed_T,1,4,test,0.9,0.9,0.9074074074074074,0.9,0.8995215311004784,,,,0.9883333333333333,18.92907452583313
AG-T2I-step_sparse,1,4,train,0.9833333333333333,0.9833333333333334,0.9833333333333334,0.9833333333333334,0.9833333333333334,,,,,18.168500900268555
AG-T2I-step_sparse,1,4,test,0.9666666666666667,0.9666666666666667,0.9696969696969697,0.9666666666666667,0.9665831244778613,,,,0.9966666666666667,18.168500900268555
AG-T2I-attention_map,1,4,train,0.9583333333333334,0.9583333333333334,0.9599832390530065,0.9583333333333334,0.9582746570698378,,,,,18.0695161819458
